id,job_key,job_name,company,title,location,category,tag,text
cfocus_software_incorporated_senior_threat_hunter_4384079554__overview__026,cfocus_software_incorporated_senior_threat_hunter_4384079554,Cfocus Software Incorporated Senior Threat Hunter,Cfocus Software Incorporated,Senior Threat Hunter,,overview,,Collect and analyze data from compromised systems using EDR agents and custom scripts provided by the AOUSC.
cfocus_software_incorporated_senior_threat_hunter_4384079554__overview__027,cfocus_software_incorporated_senior_threat_hunter_4384079554,Cfocus Software Incorporated Senior Threat Hunter,Cfocus Software Incorporated,Senior Threat Hunter,,overview,,Track and document cyber defense incidents from initial detection through final resolution.
cfocus_software_incorporated_senior_threat_hunter_4384079554__overview__028,cfocus_software_incorporated_senior_threat_hunter_4384079554,Cfocus Software Incorporated Senior Threat Hunter,Cfocus Software Incorporated,Senior Threat Hunter,,overview,,Participate in government led after action reviews of incidents.
tenex_ai_threat_hunter_4398837908__overview__001,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,overview,,"TENEX is an AI-native, automation-first, built-for-scale Managed Detection and Response (MDR) provider."
tenex_ai_threat_hunter_4398837908__overview__002,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,overview,NOISE,"We are a force multiplier for defenders, helping organizations enhance their cybersecurity posture through advanced threat detection, rapid response, and continuous protection."
tenex_ai_threat_hunter_4398837908__overview__003,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,overview,NOISE,"Our team is composed of industry experts with deep experience in cybersecurity, automation and AI-driven solutions."
tenex_ai_threat_hunter_4398837908__overview__004,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,overview,NOISE,"As an early employee, you’ll play a meaningful role in defining and building our culture."
tenex_ai_threat_hunter_4398837908__overview__005,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,overview,NOISE,We’re a small but well-funded team that just raised a substantial round – joining now comes with limited risk and unlimited upside
tenex_ai_threat_hunter_4398837908__overview__006,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,overview,NOISE,to join our Security Operations team.
tenex_ai_threat_hunter_4398837908__overview__007,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,overview,,"The ideal candidate will have a strong background in hypothesis-driven data analysis, including long tail and anomaly detection, cybersecurity, coupled with experience in leveraging AI and machine learning (ML) technologies, particularly in the context of Google’s SecOps platform (e.g."
tenex_ai_threat_hunter_4398837908__overview__008,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,overview,,"Google Chronicle), to enhance the detection, analysis, and response to security incidents."
tenex_ai_threat_hunter_4398837908__overview__009,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,overview,,"This role is integral to safeguarding the organization's digital infrastructure, ensuring rapid detection of threats, and supporting continuous improvement of security processes."
tenex_ai_threat_hunter_4398837908__role__010,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Proactively search for indicators of compromise (IOCs) and tactics, techniques, and procedures (TTPs) used by threat actors."
tenex_ai_threat_hunter_4398837908__role__011,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Analyze and correlate security telemetry from various sources, including SIEM, EDR, network logs, and threat intelligence feeds."
tenex_ai_threat_hunter_4398837908__role__012,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,Conduct threat modeling and hypothesis-driven investigations to uncover hidden threats.
tenex_ai_threat_hunter_4398837908__role__013,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,Collaborate with SOC analysts and incident responders to investigate and contain security incidents.
tenex_ai_threat_hunter_4398837908__role__014,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Develop and refine detection rules, signatures, and threat hunting methodologies."
tenex_ai_threat_hunter_4398837908__role__015,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Stay ahead of emerging threats by researching new attack vectors, adversary techniques, and malware trends."
tenex_ai_threat_hunter_4398837908__role__016,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Provide detailed reports on findings, including mitigation strategies and recommendations."
tenex_ai_threat_hunter_4398837908__role__017,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,Contribute to the continuous improvement of threat detection capabilities through automation and AI-driven analysis.
tenex_ai_threat_hunter_4398837908__role__018,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Monitor security alerts and events across the enterprise network, using both traditional cybersecurity tools and AI/ML-powered threat detection systems."
tenex_ai_threat_hunter_4398837908__role__019,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Leverage Google Chronicle's capabilities for threat intelligence and log analysis, enhancing visibility and providing insights into potential security incidents."
tenex_ai_threat_hunter_4398837908__role__020,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Apply AI to identify patterns, anomalies, and behaviors indicative of potential security incidents, reducing false positives and improving detection accuracy."
tenex_ai_threat_hunter_4398837908__role__021,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Investigate and analyze security incidents and breaches, leveraging AI to automate initial analysis and enhance threat hunting efforts."
tenex_ai_threat_hunter_4398837908__role__022,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Utilize Google SecOps and Chronicle’s advanced tools to centralize security data, correlate events, and accelerate incident response workflows."
tenex_ai_threat_hunter_4398837908__role__023,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Apply machine learning algorithms to identify emerging threats and trends, providing actionable insights for incident response."
tenex_ai_threat_hunter_4398837908__role__024,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Work with Google SecOps platform tools to streamline security operations, improve threat visibility, and automate workflows."
tenex_ai_threat_hunter_4398837908__role__025,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Collaborate with IT, Security, and Data Science teams to integrate Google Chronicle’s capabilities into the SOC, enhancing threat detection and incident resolution."
tenex_ai_threat_hunter_4398837908__role__026,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Optimize Google Chronicle for log management, threat hunting, and advanced analytics."
tenex_ai_threat_hunter_4398837908__role__027,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Develop and maintain automated workflows for common security incidents, leveraging AI for intelligent decision-making and faster response times."
tenex_ai_threat_hunter_4398837908__role__028,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Automate routine SOC tasks such as log analysis, incident classification, and threat intelligence enrichment using Google SecOps and Chronicle integrations."
tenex_ai_threat_hunter_4398837908__role__029,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Create detailed incident reports, risk assessments, and threat intelligence summaries, integrating AI-driven findings and insights."
tenex_ai_threat_hunter_4398837908__role__030,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Prepare regular performance and security posture reports for internal stakeholders, highlighting key AI-driven improvements and threat mitigation outcomes."
tenex_ai_threat_hunter_4398837908__role__031,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,role,,"Work closely with cross-functional teams (e.g., IT, Customer Success, DevOps, Engineering, Data Science) to promote and improve AI-driven security initiatives and improve the customers' overall security posture."
tenex_ai_threat_hunter_4398837908__requirement__032,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,Share knowledge of AI-powered security techniques and Google SecOps tools with SOC team members to enhance their capabilities in threat detection and incident response.
tenex_ai_threat_hunter_4398837908__requirement__033,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Education: Bachelor’s degree in Computer Science, Information Security, or a related field, or equivalent work experience."
tenex_ai_threat_hunter_4398837908__preferred__034,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,preferred,,"Relevant certifications (e.g., CISSP, CISM, CEH) are a plus."
tenex_ai_threat_hunter_4398837908__requirement__035,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"3+ years of experience in a Threat Hunting, Security Operations Center (SOC) or a similar security-focused role."
tenex_ai_threat_hunter_4398837908__requirement__036,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Strong understanding of attacker methodologies, malware analysis, and digital forensics."
tenex_ai_threat_hunter_4398837908__requirement__037,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Hands-on experience with security tools such as SIEM, EDR, SOAR, and forensic analysis platforms."
tenex_ai_threat_hunter_4398837908__requirement__038,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Proficiency in scripting languages (Python, PowerShell, etc.) for automating threat detection and analysis."
tenex_ai_threat_hunter_4398837908__requirement__039,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Interest in applying automation and/or artificial intelligence and machine learning techniques to cybersecurity tasks, such as threat detection, anomaly detection, and security automation."
tenex_ai_threat_hunter_4398837908__requirement__040,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Hands-on experience with security analytics, log management, threat hunting, and incident response"
tenex_ai_threat_hunter_4398837908__preferred__041,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,preferred,,Hands-on experience with Google SecOps platform (Google Chronicle) is a strong plus.
tenex_ai_threat_hunter_4398837908__preferred__042,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,preferred,,"Hands-on experience with the Microsoft security platform (Sentinel, Defender) is a plus."
tenex_ai_threat_hunter_4398837908__requirement__043,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Strong understanding of cybersecurity concepts and frameworks (e.g., NIST, Mitre, ISO, Killl Chain)."
tenex_ai_threat_hunter_4398837908__requirement__044,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Experience with AI/ML tools for cybersecurity, such as intrusion detection systems (IDS), SIEM tools, and security automation platforms."
tenex_ai_threat_hunter_4398837908__requirement__045,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Proficiency in scripting languages (e.g., Python, PowerShell) for automation and integration."
tenex_ai_threat_hunter_4398837908__requirement__046,tenex_ai_threat_hunter_4398837908,Tenex AI Threat Hunter,Tenex AI,Threat Hunter,,requirement,,"Knowledge of security technologies such as firewalls, endpoint protection, IDS/IPS, and threat intelligence platforms."
